date,Stock Name,negative,neutral,positive,sent_index,sent_roll5,next_ret
2022-08-23,PG,1,11,0,-0.4761904761904761,-0.1073008073008073,-0.004304831588936797
2022-08-24,PG,4,6,1,-0.5357142857142857,-0.3811103311103311,-0.0008218686115254448
2022-08-25,PG,0,6,2,0.7692307692307692,-0.0454459954459954,-0.023404505332715764
2022-08-26,PG,0,7,1,0.588235294117647,0.1262551174315879,-0.004211286247142287
2022-08-29,PG,2,6,0,-0.7692307692307692,-0.0490196078431373,-0.010661587012765428
2022-08-30,PG,1,2,0,-0.8333333333333334,-0.3695324283559579,-0.01597792976607859
2022-08-31,PG,0,5,0,0.0,-0.4871794871794872,0.01232404649261154
2022-09-01,PG,1,7,0,-0.588235294117647,-0.43815987933635,-0.017763385645049534
2022-09-02,PG,3,5,0,-0.8571428571428571,-0.6095884507649213,-0.011153289816657308
2022-09-06,PG,2,3,0,-0.8695652173913044,-0.4854931300583475,0.01511798862438174
2022-09-07,PG,1,8,1,0.0,-0.314064558629776,0.0013093409406772505
2022-09-08,PG,0,5,0,0.0,-0.4807312252964427,0.015231318805747573
2022-09-09,PG,1,2,1,0.0,-0.2989130434782609,0.008145408493675177
2022-09-12,PG,0,9,0,0.0,0.1666666666666666,-0.02069861390661365
2022-09-13,PG,0,6,1,0.625,0.2916666666666666,0.0023905660102327975
2022-09-14,PG,4,5,0,-0.8888888888888888,0.1138888888888888,-0.007728997920514069
2022-09-15,PG,0,4,1,0.7142857142857143,0.090079365079365,0.006118516021718978
2022-09-16,PG,1,8,0,-0.5555555555555556,-0.021031746031746,-0.00209750484319704
2022-09-19,PG,0,9,1,0.5263157894736842,-0.0168369642053852,-0.00355427754017712
2022-09-20,PG,3,4,1,-0.4545454545454545,-0.250603197971619,-0.012868872270766385
2022-09-21,PG,1,5,0,-0.6666666666666666,-0.2728254201938412,0.003531838485167693
2022-09-22,PG,3,4,0,-0.8823529411764706,-0.4492960084291353,-0.004621072088724532
2022-09-23,PG,1,2,1,0.0,-0.2954498545829815,0.000958217270194961
2022-09-26,PG,2,5,0,-0.8,-0.3364705882352942,-0.027487124686465525
2022-09-27,PG,2,3,0,-0.8695652173913044,-0.3339130434782609,0.0
2022-09-28,PG,1,7,2,0.2702702702702702,-0.2798589894242069,-0.024853109500190818
2022-09-29,PG,1,8,1,0.0,-0.2798589894242069,-0.019038601488344464
2021-10-04,PYPL,0,1,0,0.0,0.0,0.020156072310889783
2021-10-05,PYPL,0,1,1,0.9090909090909092,0.303030303030303,0.015029790505477703
2021-10-06,PYPL,0,1,0,0.0,0.2272727272727273,-0.0019692494130121307
2021-10-08,PYPL,0,0,1,1.0,0.3818181818181818,-0.01926478504960394
2021-10-11,PYPL,0,0,1,1.0,0.5818181818181818,0.003136639874534275
2021-10-12,PYPL,0,1,0,0.0,0.4,0.0019933554817277432
2021-10-13,PYPL,0,1,0,0.0,0.4,0.039358714308004306
2021-10-14,PYPL,0,1,0,0.0,0.2,0.007130793769938304
2021-10-15,PYPL,0,1,1,0.9090909090909092,0.3818181818181818,0.007378423700391101
2021-10-18,PYPL,1,0,0,-1.0,-0.0181818181818181,0.00506787999852043
2021-10-19,PYPL,0,1,0,0.0,-0.0181818181818181,-0.049098270150901624
2021-10-20,PYPL,2,20,1,-0.2,-0.0581818181818181,-0.058639108221086866
2021-10-21,PYPL,1,7,1,0.0,-0.24,-0.011553801241725226
2021-10-22,PYPL,0,2,0,0.0,-0.24,0.026955074875207874
2021-10-25,PYPL,4,10,0,-0.8,0.0218181818181818,-0.015716137394685692
2021-10-27,PYPL,0,1,0,0.0,0.0218181818181818,0.008044607133736337
2021-10-28,PYPL,0,4,0,0.0,0.0218181818181818,-0.017903137271460534
2021-10-29,PYPL,0,2,0,0.0,-0.16,-0.005632228384711335
2021-11-02,PYPL,0,4,0,0.0,0.0,0.004009413405386519
2021-11-03,PYPL,0,3,0,0.0,0.0,-0.009375813872732008
2021-11-04,PYPL,1,2,0,-0.8333333333333334,-0.1666666666666666,-0.010691438086057325
2021-11-05,PYPL,0,2,0,0.0,-0.1666666666666666,0.016121888564088804
2021-11-08,PYPL,1,10,4,0.5,-0.2405797101449275,-0.10461162932612678
2021-11-09,PYPL,1,8,1,0.0,-0.0739130434782608,-0.0037970986272027885
2021-11-10,PYPL,0,4,0,0.0,-0.0739130434782608,-0.012754104769351016
2021-11-11,PYPL,0,4,0,0.0,-0.0739130434782608,0.03103499480275218
2021-11-12,PYPL,1,2,3,0.4761904761904761,0.1952380952380952,0.020355256841094516
2021-11-15,PYPL,0,1,1,0.9090909090909092,0.277056277056277,0.014726639691352128
2021-11-16,PYPL,0,3,1,0.7692307692307692,0.4309024309024309,-0.04358510687624606
2021-11-17,PYPL,0,2,0,0.0,0.3356643356643357,-0.027973045038056976
2021-11-18,PYPL,2,3,0,-0.8695652173913044,0.1617512921860747,-0.034364089775561046
2021-11-19,PYPL,2,4,0,-0.8333333333333334,-0.0049153744805918,-0.021331542792211278
2021-11-22,PYPL,1,5,0,-0.6666666666666666,-0.6739130434782609,-0.007546970656533536
2021-11-23,PYPL,0,1,1,0.9090909090909092,-0.3181818181818182,0.0035097048657271035
2021-11-24,PYPL,1,2,0,-0.8333333333333334,-0.3181818181818182,-0.004875205341529409
2021-11-26,PYPL,0,1,0,0.0,-0.1181818181818181,-0.0029288034506629312
2021-11-29,PYPL,0,1,0,0.0,-0.3666666666666667,-0.012550737022003933
2021-11-30,PYPL,0,4,1,0.7142857142857143,-0.0571428571428571,-0.030126020877278337
2021-12-01,PYPL,0,3,3,0.9090909090909092,0.1246753246753246,0.043664956502342145
2021-12-02,PYPL,2,3,0,-0.8695652173913044,-0.0492377188029361,-0.01720545017365749
2021-12-03,PYPL,1,2,0,-0.8333333333333334,-0.0159043854696028,0.0050562714076007875
2021-12-06,PYPL,0,4,0,0.0,-0.5223978919631094,0.033322514335172526
2021-12-07,PYPL,1,4,1,0.0,-0.3484848484848485,0.033137891320280444
2021-12-08,PYPL,0,6,0,0.0,-0.1818181818181818,-0.028375981758297364
2021-12-09,PYPL,2,6,0,-0.7692307692307692,-0.3356643356643357,-0.016897001303781023
2021-12-10,PYPL,1,2,0,-0.8333333333333334,-0.3205128205128205,-0.011299135324385978
2021-12-13,PYPL,0,1,0,0.0,-0.3205128205128205,0.0022534606717459216
2021-12-14,PYPL,1,3,0,-0.7692307692307692,-0.3205128205128205,0.020663811563168988
2021-12-15,PYPL,0,4,1,0.7142857142857143,-0.0109890109890109,-0.010017832791356374
2021-12-16,PYPL,0,2,0,0.0,-0.0109890109890109,-0.013509933774834448
2021-12-20,PYPL,0,2,1,0.8333333333333334,0.1556776556776557,0.035362382307860596
2021-12-21,PYPL,0,3,0,0.0,0.3095238095238095,0.0134292058792429
2021-12-23,PYPL,0,5,1,0.6666666666666666,0.3,0.0
2021-12-27,PYPL,0,4,0,0.0,0.3,-0.009947398572990984
2021-12-28,PYPL,1,3,0,-0.7692307692307692,-0.0205128205128205,-0.0006838506049446913
2021-12-29,PYPL,0,5,1,0.6666666666666666,0.1128205128205128,0.01005421908722437
2021-12-30,PYPL,0,2,0,0.0,-0.0205128205128205,-0.01719824890556587
2021-12-31,PYPL,0,2,0,0.0,-0.0205128205128205,0.033725739739102645
2022-01-03,PYPL,0,6,2,0.7692307692307692,0.3538461538461538,-0.01949317738791434
2022-01-04,PYPL,1,5,1,0.0,0.3538461538461538,-0.02082243381814375
2022-01-05,PYPL,0,2,0,0.0,0.3538461538461538,0.027302842487711088
2022-01-06,PYPL,0,4,0,0.0,0.1538461538461538,-0.024288760597077075
2022-01-07,PYPL,3,6,1,-0.4347826086956522,0.0668896321070234,-0.024786780383795337
2022-01-10,PYPL,1,6,0,-0.625,-0.2119565217391304,0.04684339983602093
2022-01-11,PYPL,0,2,0,0.0,-0.2119565217391304,-0.022556390977443774
2022-01-12,PYPL,0,1,0,0.0,-0.125,-0.03306623931623931
2022-01-13,PYPL,0,5,0,0.0,-0.125,-0.014308601734710824
2022-01-14,PYPL,0,1,0,0.0,-0.125,-0.022194821208384563
2022-01-18,PYPL,1,5,0,-0.6666666666666666,0.0333333333333333,-0.005216095380029762
2022-01-19,PYPL,0,3,1,0.7692307692307692,0.1871794871794871,-0.0015557476231634615
2022-01-20,PYPL,0,1,0,0.0,0.1871794871794871,-0.05620960295475541
2022-01-21,PYPL,1,2,2,0.3125,0.2496794871794871,-0.008377155435978945
2022-01-24,PYPL,1,1,1,0.0,0.0625,-0.024480483443300227
2022-01-25,PYPL,0,2,1,0.8333333333333334,0.2291666666666666,-0.007711757269279418
2022-01-27,PYPL,0,2,0,0.0,0.1666666666666666,0.034216684586680035
2022-01-28,PYPL,0,1,0,0.0,0.1666666666666666,0.05149217221135016
2022-01-31,PYPL,0,6,1,0.625,-0.0288461538461538,0.022449691752937095
2022-02-01,PYPL,8,22,3,-0.3787878787878788,-0.1046037296037295,-0.24590443686006835
2022-02-02,PYPL,8,27,5,-0.1910828025477707,-0.1428202901132837,-0.06238213773855317
2022-02-03,PYPL,7,11,0,-0.8641975308641976,-0.1618136424399694,0.014320193081255095
2022-02-04,PYPL,1,2,1,0.0,-0.1618136424399694,-0.03703997461928932
2022-02-07,PYPL,1,0,0,-1.0,-0.5546576879910214,-0.00947203689976106
2022-02-08,PYPL,4,6,0,-0.8695652173913044,-0.5557312252964428,0.02228504906036921
2022-02-09,PYPL,1,4,0,-0.7142857142857143,-0.6985883681535856,-0.03188547258825447
2022-02-11,PYPL,0,1,0,0.0,-0.5167701863354037,-0.010148321623731471
2022-02-15,PYPL,0,2,0,0.0,-0.3428571428571428,-0.04261216005543034
2022-02-16,PYPL,3,5,0,-0.8571428571428571,-0.3714285714285714,-0.04830830468608649
2022-02-17,PYPL,2,3,0,-0.8695652173913044,-0.5453416149068323,-0.014733840304182455
2022-02-18,PYPL,2,3,0,-0.8695652173913044,-0.7192546583850932,-0.0046309696092620145
2022-02-22,PYPL,1,0,0,-1.0,-0.5478260869565217,-0.023747213337210415
2022-02-23,PYPL,0,4,0,0.0,-0.3739130434782609,0.04269261318506756
2022-02-24,PYPL,2,1,0,-0.9523809523809524,-0.3904761904761905,0.05637021519710528
2022-02-25,PYPL,0,3,0,0.0,-0.3904761904761905,0.008923742563547998
2022-02-28,PYPL,0,2,1,0.8333333333333334,-0.0238095238095237,-0.04842312159385331
2022-03-01,PYPL,0,3,0,0.0,-0.0238095238095237,0.0009388789784996465
2022-03-02,PYPL,0,1,0,0.0,0.1666666666666666,-0.04943251102148016
2022-03-03,PYPL,0,1,0,0.0,0.1666666666666666,-0.014110913755674082
2022-03-04,PYPL,0,3,0,0.0,0.1666666666666666,-0.06305675107596831
2022-03-07,PYPL,1,0,0,-1.0,-0.3875,0.01378057899797036
2022-03-08,PYPL,2,1,0,-0.9523809523809524,-0.5779761904761905,0.056059009483667044
2022-03-09,PYPL,1,2,0,-0.8333333333333334,-0.7446428571428572,-0.016663340650568736
2022-03-14,PYPL,1,1,0,-0.9090909090909092,-0.5056277056277056,0.037059977289150225
2022-03-15,PYPL,0,3,0,0.0,-0.3151515151515151,0.07425841130798339
2022-03-17,PYPL,0,2,0,0.0,-0.1484848484848485,0.058933666191155476
2022-03-18,PYPL,1,2,0,-0.8333333333333334,-0.5151515151515152,-0.03468889450197854
2022-03-21,PYPL,0,0,1,1.0,-0.1666666666666666,0.028085477540340076
2022-03-22,PYPL,0,2,0,0.0,-0.1666666666666667,-0.02731823195045391
2022-03-24,PYPL,0,1,0,0.0,-4.440892098500626e-17,-0.01973287376130972
2022-03-25,PYPL,0,1,0,0.0,0.1999999999999999,0.02118495077355842
2022-03-28,PYPL,0,2,1,0.8333333333333334,0.1666666666666666,0.04312645261255055
2022-03-29,PYPL,0,3,1,0.7692307692307692,0.3205128205128204,-0.022198382571381514
2022-03-30,PYPL,0,4,1,0.7142857142857143,0.4633699633699633,-0.02396826736433444
2022-03-31,PYPL,1,0,0,-1.0,0.2633699633699633,0.0088197146562905
2022-04-01,PYPL,0,2,0,0.0,0.2633699633699633,0.044484443301619825
2022-04-04,PYPL,0,3,0,0.0,0.0967032967032966,-0.03454784178565562
2022-04-05,PYPL,0,1,2,0.9523809523809524,0.1333333333333333,-0.04385890352741195
2022-04-06,PYPL,0,0,1,1.0,0.1904761904761904,0.004889323495421927
2022-04-07,PYPL,0,2,0,0.0,0.3904761904761904,-0.01618895966029732
2022-04-08,PYPL,0,2,0,0.0,0.3904761904761904,-0.012588795971585243
2022-04-11,PYPL,1,1,0,-0.9090909090909092,-0.1818181818181818,-0.014206356433840273
2022-04-13,PYPL,1,1,0,-0.9090909090909092,-0.3636363636363637,-0.027194066749072876
2022-04-14,PYPL,0,1,0,0.0,-0.3636363636363637,-0.016909393021210084
2022-04-20,PYPL,0,2,0,0.0,-0.1818181818181818,-0.057955742887249695
2022-04-21,PYPL,2,1,1,-0.3225806451612903,-0.0645161290322581,-0.037695749440715964
2022-04-22,PYPL,2,3,1,-0.303030303030303,-0.1251221896383187,0.020341741253051326
2022-04-25,PYPL,2,4,0,-0.8333333333333334,-0.0556777451938742,-0.04647983595352012
2022-04-27,PYPL,2,14,2,0.0,0.0088383838383838,0.11475608279869265
2022-04-28,PYPL,0,4,0,0.0,0.0694444444444444,-0.045173200130307234
2022-05-02,PYPL,0,1,0,0.0,0.1999999999999999,-0.00895881131869336
2022-05-03,PYPL,0,0,1,1.0,0.4,0.022158527174512166
2022-05-04,PYPL,0,1,0,0.0,0.4,-0.07862381363244164
2022-05-09,PYPL,0,2,0,0.0,0.2,-0.009807619766125986
2022-05-10,PYPL,0,2,0,0.0,0.2,-0.04546031746031742
2022-05-12,PYPL,0,3,1,0.7692307692307692,0.1538461538461538,0.0611118589312154
2022-05-13,PYPL,0,3,0,0.0,0.1538461538461538,-0.014968920461753021
2022-05-16,PYPL,0,1,0,0.0,-0.0461538461538461,0.027044430135222175
2022-05-19,PYPL,0,2,1,0.8333333333333334,-0.0333333333333333,-0.009104330708661346
2022-05-23,PYPL,0,0,1,1.0,0.3666666666666667,-0.031165311653116534
2022-05-24,PYPL,1,0,0,-1.0,0.1666666666666666,0.018690400508582394
2022-05-25,PYPL,0,1,0,0.0,2.220446049250313e-17,0.0037443834248627184
2022-05-26,PYPL,3,0,0,-1.0,-0.1999999999999999,0.05956229793583678
2022-06-02,PYPL,0,3,0,0.0,-0.1999999999999999,-0.020267210144927494
2022-06-03,PYPL,0,1,0,0.0,-0.4,0.0032358719519240964
2022-06-07,PYPL,1,4,1,0.0,-0.2,-0.01219099221131048
2022-06-10,PYPL,1,0,0,-1.0,-0.2,-0.07036569987389663
2022-06-13,PYPL,1,1,0,-0.9090909090909092,-0.3818181818181818,-0.01709169831795987
2022-06-22,PYPL,0,1,0,0.0,-0.1818181818181818,0.011511580101411623
2022-06-23,PYPL,1,1,0,-0.9090909090909092,-0.3636363636363636,0.05243191979406592
2022-06-24,PYPL,0,2,0,0.0,-0.1818181818181818,-0.022399588053553132
2022-06-28,PYPL,0,2,0,0.0,-0.1818181818181818,-0.004873294346978474
2022-06-30,PYPL,0,1,0,0.0,-0.1818181818181818,0.022336769759450092
2022-07-01,PYPL,1,0,0,-1.0,-0.2,0.04201680672268915
2022-07-07,PYPL,0,1,0,0.0,-0.2,-0.021455223880596952
2022-07-11,PYPL,0,1,0,0.0,-0.2,0.013622818220519584
2022-07-14,PYPL,1,0,0,-1.0,-0.4,0.06268871315600277
2022-07-15,PYPL,1,0,0,-1.0,-0.6,0.002976593153835694
2022-07-20,PYPL,1,0,0,-1.0,-0.6,0.03128115653040875
2022-07-21,PYPL,0,3,0,0.0,-0.6,-0.020543806646525664
2022-07-22,PYPL,0,1,0,0.0,-0.6,0.007402837754472591
2022-07-26,PYPL,0,4,1,0.7142857142857143,-0.2571428571428571,0.12175493250259595
2022-07-27,PYPL,1,2,0,-0.8333333333333334,-0.2238095238095238,-0.006479981485767228
2022-07-28,PYPL,0,1,0,0.0,-0.2238095238095238,0.00780340088516196
2022-07-29,PYPL,2,0,0,-1.0,-0.4238095238095238,0.023517855079163263
2022-08-01,PYPL,0,3,0,0.0,-0.0333333333333333,0.012025066335459744
2022-08-02,PYPL,0,11,4,0.7843137254901962,0.1235294117647059,0.09249135334151526
2022-08-03,PYPL,0,2,0,0.0,0.3235294117647059,-0.009599673202614345
2022-08-05,PYPL,0,1,0,0.0,0.1568627450980392,0.009861519093579574
2022-08-08,PYPL,0,0,1,1.0,0.3568627450980392,-0.018491585289840073
2022-08-09,PYPL,0,3,0,0.0,0.3568627450980392,0.04688823031329381
2022-08-10,PYPL,0,1,0,0.0,0.2,0.002022040238600864
2022-08-15,PYPL,1,1,1,0.0,0.0,0.005615210324105835
2022-08-16,PYPL,0,0,2,1.0,0.2,-0.026057993730407514
2022-08-19,PYPL,0,2,0,0.0,0.2,-0.030861640430820292
2022-08-22,PYPL,1,0,0,-1.0,0.0,-0.004060696730070479
2022-08-25,PYPL,0,1,0,0.0,0.0,-0.0415632754342431
2022-08-26,PYPL,0,2,0,0.0,-0.2,-0.0004314994606257061
2022-09-01,PYPL,0,1,0,0.0,-0.0181818181818181,-0.016511979279084876
2022-09-06,PYPL,0,1,0,0.0,0.3818181818181818,0.036620640724772224
2022-09-07,PYPL,0,1,0,0.0,0.3818181818181818,0.012635569127092738
2022-09-13,PYPL,0,1,1,0.9090909090909092,0.3818181818181818,0.027891800863066862
2022-09-15,PYPL,0,1,0,0.0,0.1818181818181818,-0.024896265560165998
2022-09-19,PYPL,0,1,0,0.0,0.0,-0.035778175313059046
2022-09-20,PYPL,1,0,0,-1.0,-0.3818181818181818,-0.0049110553312232685
2022-09-22,PYPL,2,0,0,-1.0,-0.5818181818181818,-0.007871321013004806
2022-09-28,PYPL,1,1,0,-0.9090909090909092,-0.5818181818181818,-0.02655838454784898
2022-09-29,PYPL,1,0,0,-1.0,-0.5818181818181818,-0.029650507328072284
2021-09-30,TSLA,8,77,5,-0.144927536231884,-0.144927536231884,-0.000332697597227094
2021-10-01,TSLA,7,76,11,0.15625,0.0056612318840579,0.008138324426195886
2021-10-04,TSLA,15,87,17,0.0491400491400491,0.1420902555589381,-0.0012014893862039022
2021-10-05,TSLA,9,68,11,0.0746268656716417,0.1860011359396432,0.002767134132983795
2021-10-06,TSLA,6,65,7,0.0512820512820512,0.1650075461960534,0.013874143884836876
2021-10-07,TSLA,4,117,16,0.3785488958990536,0.1343882114518135,-0.010232973081270247
2021-10-08,TSLA,6,74,10,0.1709401709401709,0.1449076065865933,0.008211434900508019
2021-10-11,TSLA,14,71,10,-0.1286173633440514,0.1133714209910054,0.017399045382225697
2021-10-12,TSLA,14,83,18,0.0992555831265508,0.0575127584365048,0.006653684473122867
2021-10-13,TSLA,9,68,10,0.0387596899224806,0.0310766622329668,0.00892513685456442
2021-10-14,TSLA,3,81,23,0.5865102639296187,0.1483787150188905,0.030197270257686704
2021-10-15,TSLA,7,111,24,0.4038004750593824,0.1999417297387962,0.03212341197822144
2021-10-18,TSLA,11,118,19,0.1913875598086124,0.1518448862403589,-0.006712936625327126
2021-10-19,TSLA,15,86,11,-0.1156069364161849,0.0114214461711982,0.0017702801207957197
2021-10-20,TSLA,22,125,27,0.08130081300813,-0.0530784862390522,0.03257103257103244
2021-10-21,TSLA,11,131,38,0.4347826086956521,0.0826585233049562,0.017540268456375685
2021-10-22,TSLA,12,124,31,0.3429602888086642,0.1869648667809747,0.12661471438889027
2021-10-25,TSLA,21,355,86,0.4561403508771929,0.3546554375550896,-0.006273051929044038
2021-10-26,TSLA,16,195,27,0.176,0.3028989158159593,0.0190764028196313
2021-10-27,TSLA,11,136,30,0.3479853479853479,0.303903927651296,0.037750792737741845
2021-10-28,TSLA,8,99,18,0.2785515320334262,0.306280900724648,0.03431630609476555
2021-10-29,TSLA,12,162,15,0.0694444444444444,0.2656243350680823,0.08491030961428137
2021-11-01,TSLA,13,210,38,0.3472222222222222,0.1465624367324997,-0.030273318721252718
2021-11-02,TSLA,24,165,16,-0.1415929203539823,0.062533546255018,0.035715839832901164
2021-11-03,TSLA,10,111,9,-0.0332225913621262,0.0420001390937039,0.013222282635559246
2021-11-04,TSLA,11,123,15,0.1044386422976501,0.0553690705607527,-0.006359001878186277
2021-11-05,TSLA,7,73,9,0.0858369098712446,0.0725364525350016,-0.04839909368302964
2021-11-08,TSLA,38,150,29,-0.1097560975609756,0.0559900518255001,-0.11990290135097137
2021-11-09,TSLA,33,148,20,-0.191740412979351,-0.0032457592299,0.04342741238161962
2021-11-10,TSLA,19,154,16,-0.0595238095238095,-0.0323179031089108,-0.004157501903180871
2021-11-11,TSLA,6,135,10,0.135593220338983,-0.0115283729651648,-0.028293131510875758
2021-11-12,TSLA,9,111,9,0.0,-0.0450854199450306,-0.019380328792096835
2021-11-15,TSLA,29,116,6,-0.4935622317596566,-0.0275130603310523,0.04079373114622098
2021-11-16,TSLA,13,105,11,-0.0579710144927536,-0.0662259072973996,0.03249928180739925
2021-11-17,TSLA,5,99,9,0.1673640167364017,-0.0327531039501193,0.006768539102982585
2021-11-18,TSLA,11,112,5,-0.2205882352941176,-0.1619771339876662,0.037103923822032536
2021-11-19,TSLA,9,94,20,0.2864583333333333,-0.0636598262953585,0.017421244261516478
2021-11-22,TSLA,10,96,18,0.2127659574468085,0.0720816565328278,-0.04135126794822919
2021-11-23,TSLA,8,106,12,0.130718954248366,0.1423430944413245,0.006283864021835228
2021-11-24,TSLA,7,84,7,0.0,0.0850514277746578,-0.030537634408602132
2021-11-26,TSLA,9,69,9,0.0,0.0951870485642004,0.0509011756876665
2021-11-29,TSLA,5,76,16,0.3846153846153846,0.1079682600629099,0.006833827180690033
2021-11-30,TSLA,8,80,10,0.0769230769230769,0.0968628092223597,-0.043468461975905814
2021-12-01,TSLA,10,92,13,0.093167701863354,0.1154963495950305,-0.009498630136986264
2021-12-02,TSLA,5,100,11,0.2307692307692307,0.1346231687218497,-0.06419884215272198
2021-12-03,TSLA,14,98,5,-0.3125,0.0945950788342092,-0.005870130023675535
2021-12-06,TSLA,21,128,12,-0.1965065502183406,-0.0097206860481505,0.042356327136175986
2021-12-07,TSLA,17,84,15,-0.0495049504950495,-0.0657755223010065,0.016364170538788247
2021-12-08,TSLA,7,75,20,0.3768115942028985,0.0720867965395731,-0.06095644364616071
2021-12-09,TSLA,17,85,5,-0.3934426229508196,0.00420908276022,0.013179916317991536
2021-12-10,TSLA,8,90,11,0.1071428571428571,-0.0310999344636908,-0.04977139317424262
2021-12-13,TSLA,14,107,11,-0.0840336134453781,-0.0554263249734751,-0.008176645340336575
2021-12-14,TSLA,19,102,12,-0.1699029126213592,-0.010718382907583,0.018237700428477943
2021-12-15,TSLA,9,85,8,-0.0392156862745098,-0.0399900915910564,-0.050278179079703555
2021-12-16,TSLA,14,94,6,-0.272108843537415,-0.1338855445090657,0.006097620180404162
2021-12-17,TSLA,15,90,8,-0.21875,-0.1568022111757324,-0.034990365344837016
2021-12-20,TSLA,14,82,6,-0.2836879432624113,-0.2051575436906258,0.042879525301686705
2021-12-21,TSLA,11,75,16,0.144927536231884,-0.121750267736766,0.0749481369249112
2021-12-22,TSLA,16,134,17,0.021551724137931,-0.0736899229091798,0.057619911386006084
2021-12-23,TSLA,4,127,23,0.4785894206549118,0.0426465179228334,0.025248336224614754
2021-12-27,TSLA,8,93,15,0.21671826625387,0.4023417642181264,-0.005002097919357684
2021-12-28,TSLA,4,84,17,0.4421768707482993,0.395059254236804,-0.002094685287316378
2021-12-29,TSLA,6,142,19,0.3316326530612244,0.4097728816232424,-0.014591383267552938
2021-12-30,TSLA,17,95,11,-0.16,0.2591288138266322,-0.012668871573518592
2021-12-31,TSLA,10,102,16,0.1657458563535911,0.1992547292833969,0.13531766308976323
2022-01-03,TSLA,13,228,66,0.5206286836935167,0.233728242484943,-0.04183263445578822
2022-01-04,TSLA,18,99,23,0.0982318271119842,0.2853746079073399,-0.05347119105838516
2022-01-05,TSLA,22,117,15,-0.1437371663244353,0.2234780033717346,-0.021524260629102843
2022-01-06,TSLA,16,82,19,0.0694444444444444,0.2103398652335964,-0.035446604677373816
2022-01-07,TSLA,20,100,15,-0.1111111111111111,0.0866913355628797,0.0303429539612059
2022-01-10,TSLA,18,103,29,0.1919720767888307,-0.0063607859928471,0.005934103944633895
2022-01-11,TSLA,7,83,19,0.3498542274052478,0.0497211705993135,0.03928974069898539
2022-01-12,TSLA,11,113,23,0.2649006622516556,0.1249235252718669,-0.06749199978304499
2022-01-13,TSLA,28,110,18,-0.175438596491228,0.1408562141368866,0.0174987567361633
2022-01-14,TSLA,15,132,16,0.0226244343891402,0.1307825608687292,-0.01819818789836225
2022-01-18,TSLA,12,66,21,0.2272727272727272,0.0136608981060737,-0.03382794327851579
2022-01-19,TSLA,13,78,10,-0.0974025974025974,-0.0103445082522737,0.0006237137786508917
2022-01-20,TSLA,10,84,10,0.0,0.0444500122956714,-0.052567075190460444
2022-01-21,TSLA,31,120,8,-0.4509803921568627,-0.0007299889652831,-0.01472509240925135
2022-01-24,TSLA,29,126,9,-0.3952569169960474,-0.210542853226577,-0.012474193548387191
2022-01-25,TSLA,17,123,17,0.0,-0.210542853226577,0.020700153201386406
2022-01-26,TSLA,27,229,58,0.2873030583873957,-0.0628861631177253,-0.11554069190642302
2022-01-27,TSLA,45,190,28,-0.1847826086956521,-0.0726318005031142,0.020805667825753327
2022-01-28,TSLA,21,140,26,0.081967213114754,-0.0421538508379099,0.1067748487329725
2022-01-31,TSLA,5,96,30,0.5605381165919282,0.0002975677415661,-0.0058384575967206365
2022-02-01,TSLA,10,90,14,0.1212121212121212,0.0614965137231207,-0.027479165123044047
2022-02-02,TSLA,9,80,7,-0.0833333333333333,0.0284364044335033,-0.01603248897766374
2022-02-03,TSLA,17,74,9,-0.2395209580838323,0.0054284783769028,0.03610876393298024
2022-02-04,TSLA,8,60,13,0.1851851851851851,0.1088162263144137,-0.01730496177377494
2022-02-07,TSLA,9,67,7,-0.0881057268722467,0.0110623028956567,0.016154896560389265
2022-02-08,TSLA,9,87,14,0.1577287066246056,0.0905122358373443,0.010848167948121157
2022-02-09,TSLA,6,73,8,0.0938967136150234,0.0722545415233119,-0.029452758097898935
2022-02-10,TSLA,11,52,5,-0.2830188679245283,-0.009193952558488,-0.049250954340883
2022-02-11,TSLA,15,79,5,-0.3584229390681003,-0.0955844227250493,0.01832439729721269
2022-02-14,TSLA,10,88,16,0.1724137931034483,-0.0522226377316328,0.053291997807618285
2022-02-15,TSLA,8,71,9,0.0414937759336099,0.0126798910399948,0.0010407282495927817
2022-02-16,TSLA,10,61,4,-0.2985074626865671,0.0246629863163014,-0.0509426667576357
2022-02-17,TSLA,18,81,3,-0.5154639175257731,-0.1047455866625373,-0.022104156896038174
2022-02-18,TSLA,9,63,13,0.1413427561837456,-0.0917442109983073,-0.0413673597983617
2022-02-22,TSLA,12,85,6,-0.2264150943396226,-0.2277418085695302,-0.06997805311802752
2022-02-23,TSLA,33,112,9,-0.4511278195488721,-0.3462359237160538,0.048072090466467765
2022-02-24,TSLA,29,72,5,-0.5825242718446602,-0.3968067121509199,0.011366573880857045
2022-02-25,TSLA,6,45,10,0.1951219512195122,-0.3279315756383608,0.07477487155361762
2022-02-28,TSLA,14,71,18,0.1023017902813299,-0.0207627961272431,-0.006962084213646302
2022-03-01,TSLA,4,58,14,0.4201680672268907,0.179775671687067,0.017957608382531243
2022-03-02,TSLA,13,67,7,-0.2247191011235955,0.0958074612184455,-0.0461443519708693
2022-03-03,TSLA,12,68,10,-0.0694444444444444,0.134550151276925,-0.0011902932124689958
2022-03-04,TSLA,13,79,15,0.0557103064066852,0.0568033236693731,-0.04021400708585343
2022-03-07,TSLA,12,63,9,-0.1098901098901098,0.0502751504144261,0.02463524402202899
